stage_table_name	stage_column_name	database_uri	database_port	database_name	database_comment	database_type	database_is_shard	table_name	table_comment	table_theme	column_name	column_comment	column_type	column_is_primary_key	column_allow_null	column_is_sensitive	column_sensitive_type
S_M0H_SCHOOL_BT_PROTOCOL	idCard	db-schoolbtmkt-02.pekdc1.jdfin.local	3306	school_bt	NA	mysql	0	school_bt_protocol	校园合伙人App资料上传审核表	消费金融	idCard	代理人身份证号	varchar(32)	0	1	1	身份证
S_MY393_JCC_CREDIT_LINE_INFO	biz_partici_code	mydb-jriskcorporatecredit-02.db.jdfin.local	3306	jrisk_corporate_credit	NA	mysql	0	jcc_credit_line_info	授信额度表	供应链金融	biz_partici_code	业务所在主体上的唯一编码(如:统一社会信用代码,营业执照号,身份证等)	varchar(50)	0	1	1	身份证
S_MY465_TOUCHSTONE_6MONTH_CHARGE_STOP_FREQ_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	touchstone_6month_charge_stop_freq_detail_info	试金石（移动）近6个月欠费停机总次数查询明细表	外部数据	id_card	身份证号	varchar(20)	0	1	1	身份证
S_MY465_TOUCHSTONE_BAD_DEBT_USER_SIGN_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	touchstone_bad_debt_user_sign_detail_info	试金石（移动）坏账用户标识查询明细表	外部数据	id_card	身份证号	varchar(20)	0	1	1	身份证
S_M0M_FAHAI_LAWSUIT_DETAIL_NETLOAN_BLACKLIST	idcard_no	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	fahai_lawsuit_detail_netloan_blacklist	法海风控网贷黑名单	外部数据	idcard_no	身份证号	varchar(255)	0	1	1	身份证
S_MY259_CIF_CRPL_LOAN_APPLY	id_number	mydb-fintechcif-02.db.jdfin.local	3306	fintech_cif	NA	mysql	0	cif_crpl_loan_apply	资方申请表	消费金融	id_number	申请人身份证号	varchar(255)	0	0	1	身份证
S_HB2_CDS_3C_LEASE_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_3c_lease_log	3C租赁白条-初审日志表	风控	os:cust_id	申请人身份证	string	0	0	1	身份证
s_s11_cds_goldcash_enchashment_log	i_fund_return_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_goldcash_enchashment_log	金条-取现日志表	消费金融	i:fund_return_cust_id	返回身份证号	STRING	0	1	1	身份证
S_HB2_CDS_VILLAGE_SMALL_LOANS_ENCHASHMENT_LOG	i_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_village_small_loans_enchashment_log	乡村白条小微贷-取现日志表	风控	i:cust_id	申请人身份证号	String	0	0	1	身份证
s_m3h_bailian_member_info	holderId	mydb-jrbailian-02.db.jdfin.local	3306	jr_bailian	NA	mysql	0	bailian_member_info	电子账户表	其他	holderId	身份证	varchar(128)	0	1	1	身份证
S_HB2_CDS_BAITIAONEW_CDS0_NODE1_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiaonew_cds0_node1_log	白条开新四期_CDS0-节点1日志表	风控	os:cust_id	申请人身份证号	STRING	0	0	1	身份证
S_HB2_CDS_3C_LEASE_LOG	is_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_3c_lease_log	3C租赁白条-初审日志表	风控	is:cust_id	申请人身份证	string	0	0	1	身份证
S_HB2_SRM_BAITIAO_OUTSIDE_LOG	i_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_baitiao_outside_log	白条接外单日志表	风控	i:cust_id	申请人身份证	STRING	0	0	1	身份证
S_HB2_CDS_CHECK_MAN_ENCHASHMENT_LOG	i_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_check_man_enchashment_log	买单侠现金贷-取现日志表	风控	i:cust_id	申请人身份证	STRING	0	1	1	身份证
S_HB2_CDS_GOLDCASH_NEW_ADMIT_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_goldcash_new_admit_log	金条开新-CDS1准入日志表	风控	os:cust_id	申请人身份证号	STRING	0	1	1	身份证
S_HB2_CDS_PLEDGE_ACCT_CONVERT_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_pledge_acct_convert_log	质押账户转换日志表	风控	os:cust_id	申请人身份证号	STRING	0	1	1	身份证
S_HB2_CDS_BAITIAONEW_CDS0_NODE_END_LOG	i_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiaonew_cds0_node_end_log	白条开新四期_CDS0-结束节点日志表	风控	i:cust_id	申请人身份证号	STRING	0	0	1	身份证
S_MY402_RWINITEM	oriCertNo	db-rwin-02.db.jdfin.local	3306	rwin	NA	mysql	0	rwinitem	接力盈商品表	理财	oriCertNo	转让人证件号	varchar(100)	0	1	1	身份证
S_HB2_CDS_TASK_ADJUST_AMT_LOG	i_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_task_adjust_amt_log	任务提额-提额日志表	风控	i:cust_id	申请人身份证号	STRING	0	1	1	身份证
S_M0M2_CJCCB_PERCREDIT_REPORT_QUERY_LOG	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	cjccb_percredit_report_query_log	长江银行个人征信日志	外部数据	id_card	证件号码	varchar(30)	0	1	1	身份证
S_HB2_CDS_DIDI_ACTIVE_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_didi_active_log	滴滴白条授信激活CDS日志表	风控	os:cust_id	申请人身份证号	string	0	0	1	身份证
S_JTC11_APP_AIRPLANE_AIR_PASSENGER_INFO_SHA	papers_number	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	app	NA	jrtc	0	app_airplane_air_passenger_info_sha	乘客机票订单信息	京东商城	papers_number	证件号码	string	0	0	1	身份证
S_HB2_CDS_BAITIAONEW_CDS0_NODE2_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiaonew_cds0_node2_log	白条开新四期_CDS0-节点2日志表	风控	os:cust_id	申请人身份证号	STRING	0	0	1	身份证
S_HB1_CDS_GOLDCASH_ENCHASH_CDS1	d_cust_id	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_goldcash_enchash_cds1	金条-取现CDS1结果表	风控	d:cust_id	申请人身份证	STRING	0	0	1	身份证
S_HB1_SRM_LOAN_PALTFORM_CDS2	d_cust_id	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_loan_paltform_cds2	借钱平台CDS1结果表	风控	d:cust_id	申请人身份证	STRING	0	0	1	身份证
S_HB2_CDS_BAITIAO_NEW_PRE_CREDIT_ACTIVE_LOG	i_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiao_new_pre_credit_active_log	普通白条新预授信-授信激活日志表	风控	i:cust_id	身份证号	string	0	0	1	身份证
S_MY644_JMQ_ENTERPRISE_REALNAME_INFO	lep_card_no	mydb-jriskcorporateplatform-02.db.jdfin.local	3306	jrisk_corporate_platform	NA	mysql	0	jmq_enterprise_realname_info	企业实名认证信息	供应链金融	lep_card_no	法人证件号码	varchar(32)	0	1	1	身份证
S_HB2_CDS_GOLDCASH_NEW_ACTIVE_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_goldcash_new_active_log	金条开新-CDS2授信激活日志表	风控	os:cust_id	申请人身份证	STRING	0	1	1	身份证
S_M0M2_JZDATA_PASSENGER_QUERY_LOG	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jzdata_passenger_query_log	敬众科技出行日志	外部数据	id_card	身份证号	varchar(50)	0	1	1	身份证
S_S11_SRM_BT_EXT_CASHIER	d_cust_id	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	srm_bt_ext_cashier	外部收银台开白条CDS结果表	消费金融	d:cust_id	申请人身份证号	string	0	0	1	身份证
S_M0M_FAHAI_LAWSUIT_DETAIL_JUDGMENT_PARTYS	idcard_no	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	fahai_lawsuit_detail_judgment_partys	法海风控裁判文书被执行人	外部数据	idcard_no	当事人身份证号码	varchar(255)	0	1	1	身份证
S_MY465_SHUJUJ_VERIFICATION_DATA_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shujuj_verification_data_detail_info	数聚加（电信）手机号码身份证号姓名验证明细表	外部数据	id_card	身份证	varchar(20)	0	1	1	身份证
S_MY465_NIFA_DATA_SHARE_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	nifa_data_share_detail_info	互金协会风险信息明细表	外部数据	id_card	证件号码	varchar(64)	0	1	1	身份证
S_HB1_CDS_3C_LEASE	d_cust_id	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_3c_lease	3C租赁白条-初审结果表	风控	d:cust_id	申请人身份证	string	1	0	1	身份证
S_HB2_CDS_GOLDCASH_NEW_ADMIT_LOG	is_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_goldcash_new_admit_log	金条开新-CDS1准入日志表	风控	is:cust_id	申请人身份证号	STRING	0	1	1	身份证
S_HB1_CDS_BAITIAONEW_CDS0_NODE2	d_cust_id	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiaonew_cds0_node2	白条开新四期_CDS0-节点2结果表	风控	d:cust_id	申请人身份证号	STRING	0	0	1	身份证
S_MY5_HNAME_UUID_CNAME_DEST	id	mydb-prism1-02.db.jdfin.local	3306	prism1	NA	mysql	0	hname_uuid_cname_dest	天眼查人名去重	外部数据	id	主键	bigint unsigned(20,0)	1	0	1	身份证
S_MY465_SHUJUJ_3MONTH_INTERPRO_ROAM_COUNT_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shujuj_3month_interpro_roam_count_detail_info	数聚加（电信）手机号近3个月省际漫游通话次数查询明细表	外部数据	id_card	身份证	varchar(20)	0	1	1	身份证
S_MY229_LOAN_CLIENT_BASIC_INFO	cert_no	db-jrdatainter-0102.pekdc1.jdfin.local	3306	exts_loan	NA	mysql	0	loan_client_basic_info	客户基本信息表	风控	cert_no	借款人证件号	varchar(100)	0	1	1	身份证
S_HB2_CDS_STARPLAN_LOG	is_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_starplan_log	星计划日志表	风控	is:cust_id	申请人身份证	string	0	0	1	身份证
S_M202_CF_APPLICATION_INFO	idNo	db-btadd-02.pekdc1.jdfin.local	3306	financial_cf	NA	mysql	0	cf_application_info	房抵贷申请信息表	消费金融	idNo	身份证号	varchar(18)	0	1	1	身份证
S_MY465_SHUJUJ_TERMINAL_BRAND_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shujuj_terminal_brand_detail_info	数聚加（电信）手机号终端品牌查询明细表	外部数据	id_card	身份证	varchar(20)	0	1	1	身份证
S_MY5_COMPANY_EQUITY_INFO	certif_number_r	mydb-prism1-02.db.jdfin.local	3306	prism1	NA	mysql	0	company_equity_info	股权出质	外部数据	certif_number_r	证照/证件号码	varchar(20)	0	1	1	身份证
S_M0M_JXL_USER_GRID_CACHE_DATA	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jxl_user_grid_cache_data	聚信立蜜罐缓存表	外部数据	id_card	身份证号	varchar(30)	0	1	1	身份证
S_M0M2_JZDATA_PASSENGER_CACHE_DATA	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jzdata_passenger_cache_data	敬众科技出行缓存	外部数据	id_card	身份证号	varchar(50)	0	1	1	身份证
S_SP3_HIVE_QIYEJINRONG_RAS_APPLY_DATA_PERSONAL	p_lep_cardno	10.240.2.5	51899	sftpuser	NA	file	0	hive_qiyejinrong_ras_apply_data_personal	自然人实名提交数据	风控	p_lep_cardno	证件号(法人)	String	0	1	1	身份证
S_MY465_SHIELD_CREDIT_BODYGUARD_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shield_credit_bodyguard_detail_info	同盾信贷保镖明细表	外部数据	id_card	身份证号	varchar(20)	0	1	1	身份证
S_SP1_OCF_CDS_MAPPING_LOG	nik	10.240.2.5	51899	sftpuser	NA	file	0	ocf_cds_mapping_log	eid8对关系衍生表	风控	nik	nik	varchar	0	1	1	身份证
S_MY279_GUR_APPLY	id_card	mydb-loancredit-02.db.jdfin.local	3306	credit	NA	mysql	0	gur_apply	担保申请表	供应链金融	id_card	身份证	varchar(255)	0	1	1	身份证
S_M41_A_01_CORPORATION_APPROVE_STRATEGY_RESULT	id_card	creditscoredb-jrdata-02.pekdc1.jdfin.local	3306	jd_credit	NA	mysql	0	a_01_corporation_approve_strategy_result	法人贷准入策略最终结果	风控	id_card	身份证	varchar(20)	0	1	1	身份证
S_HB2_SRM_LOAN_PALTFORM_CDS1_LOG	i_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_loan_paltform_cds1_log	借钱平台CDS1日志表	风控	i:cust_id	申请人身份证	STRING	0	0	1	身份证
S_MY175_XJK_RECON_PURCHASE_ORDER	iden_no	db-xjk2-0002.pekdc1.jdfin.local	3306	xjk2_recon	NA	mysql	0	xjk_recon_purchase_order	小金库申购结算表	供应链金融	iden_no	身份识别码	varchar(32)	0	1	1	身份证
S_M0M_YM_LOAN_CACHE_DATA	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	ym_loan_cache_data	亿美综合贷款缓存表	外部数据	id_card	身份证号	varchar(20)	0	1	1	身份证
S_HB1_CDS_STAGING_MALL_ADMIT	d_cust_id	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_staging_mall_admit	分期商城-准入结果表	风控	d:cust_id	申请人身份证	string	1	0	1	身份证
S_M2VR_RFL_LOAN	id_no	mydb-rfloan-02.db.jdfin.local	3306	rfloan	NA	mysql	0	rfl_loan	京农贷贷款单表	其他	id_no	身份证号或统一标识	varchar(64)	0	1	1	身份证
S_MY465_FICO_BIGDATA_SCORE_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	fico_bigdata_score_detail_info	FICO大数据评分查询明细表	外部数据	id_card	证件号码	varchar(30)	0	1	1	身份证
S_HB2_CDS_STARPLAN_LOG	i_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_starplan_log	星计划日志表	风控	i:cust_id	申请人身份证	string	0	0	1	身份证
S_M0M2_TENCENT_ANTI_FRAUD_DETAIL_EXCEPTION_ENVIRONMENT	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	tencent_anti_fraud_detail_exception_environment	腾讯反欺诈异常环境信息明细表	外部数据	id_card	身份证号	varchar(30)	0	1	1	身份证
S_MY371_XIAOBAI_ACCOUNT_APPLY_RECORD	cert_no	mydb-xiaobaibankicbc-02.db.jdfin.local	3306	xiaobai_bank_icbc	NA	mysql	0	xiaobai_account_apply_record	开户申请记录表	APP	cert_no	证件号码	varchar(32)	0	0	1	身份证
S_MY465_SHUJUJ_PHONE_BALANCE_INQUIRY_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shujuj_phone_balance_inquiry_detail_info	数聚加（电信）手机号码当前余额查询明细表	外部数据	id_card	身份证	varchar(20)	0	1	1	身份证
S_MY465_SHUJUJ_CONVERTIBILITY_INTEGRAL_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	shujuj_convertibility_integral_detail_info	数聚加（电信）手机号可兑换积分数查询明细表	外部数据	id_card	身份证	varchar(20)	0	1	1	身份证
S_MY247_ID5_IDENTITYAUTH_DETAIL_INFO	id_card	mydb-realnameinfo-02.db.jdfin.local	3358	realnameinfo	NA	mysql	0	id5_identityauth_detail_info	国政通实名明细	外部数据	id_card	身份证号	varchar(200)	0	1	1	身份证
S_SP1_USERS	cert_no	10.240.2.5	51899	sftpuser	NA	file	0	users	用户表	风控	cert_no	证件号	varchar	0	1	1	身份证
S_M0M_XINLING_BLACKLIST_IDCARD_CACHE_DATA	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	xinling_blacklist_idcard_cache_data	特殊身份证黑名单缓存表	外部数据	id_card	身份证	varchar(20)	0	1	1	身份证
S_M0M2_TENCENT_ANTI_FRAUD_DETAIL_BASIC	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	tencent_anti_fraud_detail_basic	腾讯反欺诈基础信息明细表	外部数据	id_card	身份证号	varchar(30)	0	1	1	身份证
S_M0M_MPS_IDENTITYCHECK_DETAIL_INFO	check_card_num	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	mps_identitycheck_detail_info	公安实名认证明细表	外部数据	check_card_num	待校验身份证号码（统一18位大写）	varchar(18)	0	1	1	身份证
S_MY465_TOUCHSTONE_M1_DATA_USAGE_LVL_DETAIL_INFO	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	touchstone_m1_data_usage_lvl_detail_info	试金石（移动）M1流量使用情况标签查询明细表	外部数据	id_card	身份证号	varchar(20)	0	1	1	身份证
S_HB2_CDS_BAITIAO_ENCHASHMENT_LOG	is_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiao_enchashment_log	白条取现日志表	风控	is:cust_id	申请人身份证	String	0	1	1	身份证
S_MY473_ADVANCE_ACCOUNT	id_no	mydb-qyjk-02.db.jdfin.local	3306	qyjkdb	NA	mysql	0	advance_account	企业金库-垫资账户表	供应链金融	id_no	身份证号	varchar(100)	0	1	1	身份证
S_HB2_CDS_DDJZ_REAUDIT_LOG	o_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_ddjz_reaudit_log	达达家装-复审日志表	风控	o:cust_id	申请人身份证	string	0	0	1	身份证
S_MY333_ACCBIZ	IDNO	mydb-yhlc-02.db.jdfin.local	3306	yhlc	NA	mysql	0	accbiz	业务单总账表	理财	IDNO	证件证号	varchar(64)	0	1	1	身份证
S_HB2_SRM_BAITIAO_OUTSIDE_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_baitiao_outside_log	白条接外单日志表	风控	os:cust_id	申请人身份证	STRING	0	0	1	身份证
S_M0M_JUHE_BANKCARD3_QUERY_LOG	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	juhe_bankcard3_query_log	聚合银行卡验真日志表	外部数据	id_card	身份证号	varchar(20)	0	1	1	身份证
S_MY336_CM_CERTIFICATE_RESULT_DATA	code	mydb-authencenter-02.db.jdfin.local	3308	authencenter	NA	mysql	0	cm_certificate_result_data	认证结果数据表	其他	code	用户在证件上填写的编号，证件编号	varchar(64)	0	1	1	身份证
S_M0M_JXL_USER_GRID_QUERY_LOG	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jxl_user_grid_query_log	聚信立蜜罐查询日志表	外部数据	id_card	身份证号	varchar(30)	0	1	1	身份证
S_MY333_BUYORDER	IDNO	mydb-yhlc-02.db.jdfin.local	3306	yhlc	NA	mysql	0	buyorder	订单表	理财	IDNO	证件号	varchar(128)	0	1	1	身份证
S_JTC13_FDM_CUSTOMER_USERINFO_CHAIN	idcard_number	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_customer_userinfo_chain	积木页昵称pin映射表	京东商城	idcard_number	用户身份证号码	string	0	0	1	身份证
S_MY465_NIFA_DATA_SHARE_QUERY_LOG	id_card	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	nifa_data_share_query_log	互金协会风险信息查询日志表	外部数据	id_card	证件号码	varchar(64)	0	1	1	身份证
S_MY229_LOAN_CLIENT_BASIC_INFO	legal_person_idcard	db-jrdatainter-0102.pekdc1.jdfin.local	3306	exts_loan	NA	mysql	0	loan_client_basic_info	客户基本信息表	风控	legal_person_idcard	企业法人身份证号	varchar(50)	0	1	1	身份证
S_MY541_JT_UNSUBSCRIBE	idCardNo	mydb-jintiao-0002.db.jdfin.local	3306	xjd_erp	NA	mysql	0	jt_unsubscribe	金条用户注销表	消费金融	idCardNo	身份证号	varchar(128)	0	1	1	身份证
S_M0M_ID5_YYS_DETAIL_INFO	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	id5_yys_detail_info	国政通手机实名明细	外部数据	id_card	身份证号	varchar(20)	0	1	1	身份证
S_HB2_CDS_BAITIAONEW_CDS0_NODE_END_LOG	os_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiaonew_cds0_node_end_log	白条开新四期_CDS0-结束节点日志表	风控	os:cust_id	申请人身份证号	STRING	0	0	1	身份证
S_HB2_CDS_STAGING_MALL_ADMIT_LOG	o_cust_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_staging_mall_admit_log	分期商城-准入日志表	风控	o:cust_id	申请人身份证	string	0	0	1	身份证
S_M0M_UPA_CREDITSCORES_CACHE_DATA	id_card	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	upa_creditscores_cache_data	银联智策信用评定缓存表	外部数据	id_card	身份证	varchar(20)	0	1	1	身份证
s_m0w_card_x	holderIdAe	db-nopcicard-0102.pekdc1.jdfin.local	3306	quickcard_0	NA	mysql	1	card_0000	绑卡表	其他	holderIdAe	证件号加密值 加密前最大为30位数值加字符	varchar(128)	0	1	1	身份证
S_M32_POLICYHOLDER	idNum	db-inceproduct-02.pekdc1.jdfin.local	3306	embedded_insurance	NA	mysql	0	policyholder	汽车票险投保人表	保障险	idNum	证件号	varchar(30)	0	1	1	身份证
S_MY573_CM_USER	EMAIL	mydb-bossfront-02.db.jdfin.local	3306	boss_front	NA	mysql	0	cm_user	用户表	支付	EMAIL	邮箱	varchar(128)	0	1	1	邮箱
S_MY673_PLAT_ACCESS	mail	mydb-jrcarpetrol-02.db.jdfin.local	3306	jr_car_petrol	NA	mysql	0	plat_access	平台接入表	支付	mail	系统负责人邮箱,多个用分号分隔	varchar(64)	0	0	1	邮箱
S_MY465_MERCHANT3RD_CUSTOMER_DETAIL_INFO	email	mydb-ext3rddatacache-02.db.jdfin.local	3306	ext3rddata_cache	NA	mysql	0	merchant3rd_customer_detail_info	亿美货客数据表	外部数据	email	邮箱	varchar(50)	0	1	1	邮箱
S_HB13_SERVYOU_TAXPAYER_CONTACT_INFO	cf_email	172.25.207.126:2181,172.25.207.133:2181,172.25.207.79:2181,172.25.207.80:2181,172.25.207.81:2181	NA	credit	NA	hbase	0	bods:servyou_taxpayer_contact_info	纳税人联系信息	供应链金融	cf:email	邮箱	String	0	1	1	邮箱
S_M0M_MM_OAUTH_DETAIL_INFO	email	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	mm_oauth_detail_info	脉脉用户授权绑定明细信息表	外部数据	email	邮箱	varchar(50)	0	1	1	邮箱
S_MY15_FLASHVENDER	EMAIL	db-jriops-0202.pekdc1.jdfin.local	3306	qrx	NA	mysql	0	flashvender	闪购价保商家签约表	保障险	EMAIL	商家联系人电子邮件	varchar(64)	0	1	1	邮箱
